player_id,name,team,age,games,minutes,points,rebounds,assists,steals,blocks,turnovers,fg_pct,fg3_pct,ft_pct,plus_minus,off_rating,def_rating,net_rating,ts_pct,eff_fg_pct,usage,ast_pct,reb_pct,pie,games_missed_est,availability_pct,updated_at
1630550,JT Thor,WAS,22.0,20,12.5,3.6,2.4,0.3,0.4,0.5,0.5,0.424,0.286,0.682,-4.8,95.3,115.3,-20.0,0.517,0.475,0.132,0.04,0.085,0.065,30,40.0,2026-01-28T16:47:17.849203
1629630,Ja Morant,MEM,25.0,50,30.4,23.2,4.1,7.3,1.2,0.2,3.7,0.454,0.309,0.824,4.5,116.4,109.6,6.8,0.563,0.504,0.312,0.355,0.062,0.141,0,100.0,2026-01-28T16:47:17.849203
1642266,Ja'Kobe Walter,TOR,20.0,52,21.2,8.6,3.1,1.6,0.8,0.2,1.0,0.405,0.349,0.795,-1.6,108.6,111.1,-2.4,0.523,0.487,0.179,0.105,0.07,0.068,0,104.0,2026-01-28T16:47:17.849203
1631095,Jabari Smith Jr.,HOU,22.0,57,30.1,12.2,7.0,1.1,0.4,0.7,1.1,0.438,0.354,0.825,4.4,113.4,106.1,7.3,0.562,0.525,0.16,0.048,0.107,0.093,0,114.0,2026-01-28T16:47:17.849203
1631133,Jabari Walker,POR,22.0,60,12.5,5.2,3.5,0.6,0.6,0.1,0.6,0.515,0.389,0.69,0.3,108.1,107.6,0.5,0.601,0.576,0.156,0.071,0.133,0.107,0,120.0,2026-01-28T16:47:17.849203
1629098,Jack McVeigh,HOU,29.0,9,4.8,1.6,0.6,0.1,0.0,0.2,0.2,0.294,0.308,0.0,-1.1,84.7,93.9,-9.2,0.412,0.412,0.176,0.038,0.048,0.02,41,18.0,2026-01-28T16:47:17.849203
1642050,Jackson Rowe,GSW,28.0,6,8.6,3.7,1.8,0.7,0.7,0.0,0.2,0.471,0.3,0.5,3.8,116.4,103.5,12.9,0.56,0.559,0.142,0.1,0.097,0.101,44,12.0,2026-01-28T16:47:17.849203
1631210,Jacob Toppin,ATL,25.0,17,4.4,1.4,0.9,0.4,0.1,0.0,0.2,0.409,0.5,0.0,-1.5,89.9,104.4,-14.5,0.523,0.523,0.14,0.133,0.097,0.09,33,34.0,2026-01-28T16:47:17.849203
1630702,Jaden Hardy,DAL,22.0,57,15.9,8.7,1.6,1.4,0.5,0.1,1.4,0.435,0.386,0.698,-1.1,108.3,111.6,-3.2,0.549,0.527,0.244,0.138,0.048,0.069,0,114.0,2026-01-28T16:47:17.849203
1631093,Jaden Ivey,DET,23.0,30,29.9,17.6,4.1,4.0,0.9,0.4,3.0,0.46,0.409,0.733,-2.1,110.5,114.6,-4.1,0.569,0.536,0.256,0.207,0.067,0.099,20,60.0,2026-01-28T16:47:17.849203
1630183,Jaden McDaniels,MIN,24.0,82,31.9,12.2,5.7,2.0,1.3,0.9,1.2,0.477,0.33,0.813,2.1,113.9,109.9,4.0,0.562,0.537,0.16,0.091,0.087,0.086,0,164.0,2026-01-28T16:47:17.849203
1630531,Jaden Springer,UTA,22.0,43,8.5,2.5,1.3,0.8,0.6,0.1,0.4,0.389,0.25,0.711,-0.7,105.6,108.9,-3.3,0.511,0.456,0.139,0.13,0.076,0.063,7,86.0,2026-01-28T16:47:17.849203
203109,Jae Crowder,SAC,34.0,9,11.4,2.6,2.2,0.7,0.3,0.0,0.4,0.318,0.267,0.833,-2.0,101.9,109.2,-7.4,0.467,0.409,0.113,0.077,0.093,0.048,41,18.0,2026-01-28T16:47:17.849203
1630256,Jae'Sean Tate,HOU,29.0,52,11.3,3.6,2.3,0.9,0.5,0.1,0.4,0.473,0.348,0.681,1.0,111.0,104.7,6.3,0.557,0.527,0.126,0.107,0.089,0.071,0,104.0,2026-01-28T16:47:17.849203
1626143,Jahlil Okafor,IND,29.0,1,3.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,125.0,62.5,62.5,0.0,0.0,0.0,0.25,0.111,0.133,49,2.0,2026-01-28T16:47:17.849203
1642443,Jahmir Young,CHI,24.0,6,4.9,1.8,0.5,1.0,0.0,0.0,0.2,0.8,0.5,1.0,-1.2,110.0,123.5,-13.5,0.935,0.9,0.092,0.231,0.052,0.1,44,12.0,2026-01-28T16:47:17.849203
1631170,Jaime Jaquez Jr.,MIA,24.0,66,20.7,8.6,4.4,2.5,0.9,0.2,1.5,0.461,0.311,0.754,-2.3,107.9,113.9,-6.0,0.543,0.501,0.194,0.181,0.103,0.098,0,132.0,2026-01-28T16:47:17.849203
1631222,Jake LaRavia,SAC,23.0,66,20.4,6.9,3.9,2.4,0.9,0.3,1.3,0.475,0.423,0.678,1.9,115.0,111.2,3.8,0.591,0.564,0.14,0.15,0.091,0.081,0,132.0,2026-01-28T16:47:17.849203
1627751,Jakob Poeltl,TOR,29.0,57,29.6,14.5,9.6,2.8,1.2,1.2,1.9,0.627,0.333,0.674,-0.6,111.2,111.9,-0.7,0.641,0.628,0.184,0.136,0.158,0.133,0,114.0,2026-01-28T16:47:17.849203
1641779,Jalen Bridges,PHX,24.0,8,3.8,1.1,0.5,0.0,0.0,0.0,0.5,0.286,0.286,0.75,0.9,98.4,88.7,9.7,0.514,0.429,0.197,0.0,0.062,0.026,42,16.0,2026-01-28T16:47:17.849203
1628973,Jalen Brunson,NYK,28.0,65,35.4,26.0,2.9,7.3,0.9,0.1,2.5,0.488,0.383,0.821,2.2,118.3,115.7,2.6,0.605,0.551,0.289,0.318,0.042,0.138,0,130.0,2026-01-28T16:47:17.850306
1631105,Jalen Duren,DET,21.0,78,26.1,11.8,10.3,2.7,0.7,1.1,1.7,0.692,0.0,0.669,0.5,115.5,114.0,1.5,0.703,0.692,0.161,0.141,0.199,0.14,0,156.0,2026-01-28T16:47:17.850306
1630224,Jalen Green,HOU,23.0,82,32.9,21.0,4.6,3.4,0.9,0.3,2.5,0.423,0.354,0.813,2.0,113.8,111.1,2.8,0.544,0.505,0.267,0.159,0.065,0.111,0,164.0,2026-01-28T16:47:17.850306
1641720,Jalen Hood-Schifino,PHI,22.0,15,21.0,7.1,1.8,2.5,0.3,0.5,1.2,0.378,0.304,0.857,-6.4,107.2,123.5,-16.4,0.494,0.449,0.164,0.165,0.041,0.049,35,30.0,2026-01-28T16:47:17.850306
1630552,Jalen Johnson,ATL,23.0,36,35.7,18.9,10.0,5.0,1.6,1.0,2.9,0.5,0.312,0.746,1.5,111.8,110.2,1.6,0.569,0.541,0.214,0.203,0.132,0.135,14,72.0,2026-01-28T16:47:17.850306
1629667,Jalen McDaniels,SAC,27.0,4,1.8,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,-0.3,81.3,77.8,3.5,0.0,0.0,0.0,0.25,0.0,0.114,46,8.0,2026-01-28T16:47:17.850306
1629618,Jalen Pickett,DEN,25.0,49,13.6,4.1,1.4,2.2,0.4,0.1,0.5,0.428,0.396,0.75,1.1,112.6,109.7,2.9,0.545,0.539,0.13,0.211,0.051,0.078,1,98.0,2026-01-28T16:47:17.850306
1630188,Jalen Smith,CHI,25.0,64,15.0,8.2,5.6,1.0,0.3,0.7,0.6,0.466,0.324,0.809,-0.6,110.3,111.5,-1.2,0.586,0.554,0.201,0.101,0.165,0.133,0,128.0,2026-01-28T16:47:17.850306
1630591,Jalen Suggs,ORL,24.0,35,28.6,16.2,4.0,3.7,1.5,0.9,2.9,0.41,0.314,0.882,0.1,105.7,104.8,1.0,0.536,0.489,0.268,0.216,0.072,0.107,15,70.0,2026-01-28T16:47:17.850306
1631114,Jalen Williams,OKC,24.0,69,32.4,21.6,5.3,5.1,1.6,0.7,2.2,0.484,0.365,0.789,6.6,116.7,106.5,10.2,0.573,0.537,0.27,0.233,0.079,0.138,0,138.0,2026-01-28T16:47:17.850306
1630592,Jalen Wilson,BKN,24.0,79,25.7,9.5,3.4,1.8,0.5,0.1,1.0,0.397,0.337,0.818,-3.3,106.9,113.7,-6.7,0.541,0.495,0.161,0.11,0.067,0.065,0,158.0,2026-01-28T16:47:17.850306
1631288,Jamal Cain,NOP,26.0,37,13.6,5.3,2.3,0.6,0.6,0.2,0.6,0.43,0.325,0.68,-3.6,106.4,119.3,-12.9,0.544,0.513,0.167,0.065,0.082,0.067,13,74.0,2026-01-28T16:47:17.850306
1627750,Jamal Murray,DEN,28.0,67,36.1,21.4,3.9,6.0,1.4,0.5,2.1,0.474,0.393,0.886,4.9,122.0,115.5,6.5,0.584,0.543,0.235,0.223,0.053,0.111,0,134.0,2026-01-28T16:47:17.850306
1642347,Jamal Shead,TOR,22.0,75,19.6,7.1,1.5,4.2,0.8,0.1,1.6,0.405,0.323,0.768,-3.1,105.5,113.3,-7.8,0.499,0.476,0.179,0.307,0.037,0.07,0,150.0,2026-01-28T16:47:17.850306
1631123,Jamaree Bouyea,MIL,26.0,5,12.3,3.4,1.0,2.0,0.8,0.4,1.6,0.5,0.2,0.667,0.4,118.5,117.8,0.6,0.581,0.542,0.163,0.213,0.041,0.067,45,10.0,2026-01-28T16:47:17.850306
201935,James Harden,LAC,35.0,79,35.3,22.8,5.8,8.7,1.5,0.7,4.3,0.41,0.352,0.874,4.4,115.4,109.2,6.2,0.582,0.501,0.286,0.365,0.083,0.145,0,158.0,2026-01-28T16:47:17.850306
201949,James Johnson,IND,38.0,12,3.1,0.7,0.5,0.3,0.0,0.2,0.3,0.364,0.0,0.0,-0.8,97.4,110.5,-13.1,0.35,0.364,0.165,0.16,0.087,0.015,38,24.0,2026-01-28T16:47:17.850306
1630164,James Wiseman,IND,24.0,1,4.6,6.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,-4.0,118.2,141.7,-23.5,0.615,0.5,0.455,0.0,0.125,0.156,49,2.0,2026-01-28T16:47:17.850306
1642419,Jamison Battle,TOR,24.0,59,17.7,7.1,2.7,0.9,0.3,0.2,0.5,0.429,0.405,0.889,-3.1,105.0,113.4,-8.4,0.59,0.581,0.147,0.073,0.072,0.072,0,118.0,2026-01-28T16:47:17.850306
1641716,Jarace Walker,IND,21.0,75,15.8,6.1,3.1,1.5,0.7,0.3,1.0,0.472,0.405,0.667,-1.9,107.0,112.1,-5.0,0.59,0.576,0.165,0.129,0.098,0.087,0,150.0,2026-01-28T16:47:17.850306
1630215,Jared Butler,PHI,24.0,60,17.4,9.0,1.8,3.7,0.7,0.2,1.3,0.448,0.355,0.824,-2.2,108.5,114.5,-6.0,0.549,0.514,0.222,0.317,0.049,0.102,0,120.0,2026-01-28T16:47:17.850306
1642272,Jared McCain,PHI,21.0,23,25.7,15.3,2.4,2.6,0.7,0.0,1.6,0.46,0.383,0.875,-1.2,109.3,111.4,-2.1,0.589,0.553,0.243,0.171,0.048,0.106,27,46.0,2026-01-28T16:47:17.850812
1631197,Jared Rhoden,TOR,25.0,14,16.2,8.4,3.0,1.1,0.7,0.1,0.6,0.483,0.308,0.88,4.6,118.1,103.4,14.7,0.602,0.552,0.183,0.098,0.082,0.106,36,28.0,2026-01-28T16:47:17.850812
1628991,Jaren Jackson Jr.,MEM,25.0,74,29.8,22.2,5.6,2.0,1.2,1.5,2.1,0.488,0.375,0.781,4.5,115.2,108.8,6.4,0.591,0.548,0.274,0.102,0.087,0.124,0,148.0,2026-01-28T16:47:17.850812
1629020,Jarred Vanderbilt,LAL,26.0,36,16.1,4.1,5.1,1.1,1.0,0.3,0.8,0.488,0.281,0.556,1.0,115.6,112.2,3.3,0.537,0.525,0.116,0.094,0.154,0.082,14,72.0,2026-01-28T16:47:17.850812
1628386,Jarrett Allen,CLE,27.0,82,28.0,13.5,9.7,1.9,0.9,0.9,1.2,0.706,0.0,0.718,6.3,121.9,111.3,10.5,0.724,0.706,0.156,0.091,0.169,0.148,0,164.0,2026-01-28T16:47:17.850812
1629750,Javonte Green,CLE,31.0,68,18.5,5.1,3.2,0.8,1.0,0.5,0.5,0.429,0.326,0.724,-3.1,109.1,117.0,-7.8,0.541,0.509,0.113,0.059,0.081,0.064,0,136.0,2026-01-28T16:47:17.850812
1629637,Jaxson Hayes,LAL,25.0,56,19.5,6.8,4.8,1.0,0.6,0.9,0.8,0.722,0.0,0.622,1.6,112.3,109.8,2.5,0.72,0.722,0.12,0.076,0.121,0.097,0,112.0,2026-01-28T16:47:17.850812
1630643,Jay Huff,MEM,27.0,64,11.7,6.9,2.0,0.6,0.3,0.9,0.5,0.515,0.405,0.786,0.4,111.0,110.1,0.8,0.666,0.648,0.194,0.077,0.081,0.108,0,128.0,2026-01-28T16:47:17.850812
1627759,Jaylen Brown,BOS,28.0,63,34.3,22.2,5.8,4.5,1.2,0.3,2.6,0.463,0.324,0.764,6.4,121.1,111.7,9.5,0.555,0.515,0.282,0.204,0.082,0.114,0,126.0,2026-01-28T16:47:17.850812
1641740,Jaylen Clark,MIN,23.0,40,13.0,4.1,1.3,0.7,0.9,0.1,0.2,0.467,0.431,0.784,1.1,115.2,109.6,5.6,0.598,0.558,0.115,0.067,0.05,0.057,10,80.0,2026-01-28T16:47:17.850812
1641798,Jaylen Martin,WAS,21.0,16,14.9,4.9,2.8,1.1,0.6,0.0,0.8,0.419,0.304,0.9,-8.2,93.6,120.7,-27.1,0.497,0.466,0.155,0.12,0.086,0.074,34,32.0,2026-01-28T16:47:17.850812
1629669,Jaylen Nowell,WAS,25.0,8,21.0,8.4,2.5,2.3,0.1,0.5,1.0,0.356,0.296,0.636,-5.3,100.9,114.0,-13.1,0.43,0.411,0.215,0.176,0.058,0.06,42,16.0,2026-01-28T16:47:17.850812
1631301,Jaylen Sims,CHA,26.0,6,18.6,7.0,1.0,2.0,0.5,0.2,1.3,0.429,0.4,0.8,-7.8,100.4,120.4,-20.0,0.607,0.536,0.159,0.176,0.025,0.057,44,12.0,2026-01-28T16:47:17.850812
1642377,Jaylen Wells,MEM,21.0,79,25.9,10.4,3.4,1.7,0.6,0.1,0.9,0.425,0.352,0.822,2.4,116.7,111.9,4.7,0.56,0.527,0.156,0.082,0.061,0.065,0,158.0,2026-01-28T16:47:17.850812
1631119,Jaylin Williams,OKC,23.0,47,16.7,5.9,5.6,2.6,0.5,0.6,0.7,0.439,0.399,0.767,6.4,121.0,103.0,17.9,0.594,0.577,0.141,0.19,0.158,0.124,3,94.0,2026-01-28T16:47:17.850812
1642281,Jaylon Tyson,CLE,22.0,47,9.6,3.6,2.0,0.9,0.3,0.1,0.6,0.43,0.345,0.792,0.0,108.4,108.8,-0.4,0.523,0.497,0.164,0.135,0.097,0.075,3,94.0,2026-01-28T16:47:17.850812
1628369,Jayson Tatum,BOS,27.0,72,36.4,26.8,8.7,6.0,1.1,0.5,2.9,0.452,0.343,0.814,7.4,119.6,109.8,9.8,0.582,0.537,0.301,0.266,0.112,0.158,0,144.0,2026-01-28T16:47:17.850812
1641789,Jazian Gortman,DAL,22.0,16,3.5,1.5,0.3,0.4,0.1,0.1,0.3,0.391,0.364,0.5,0.7,103.8,99.2,4.6,0.485,0.478,0.195,0.154,0.04,0.031,34,32.0,2026-01-28T16:47:17.850812
1630288,Jeff Dowtin Jr.,PHI,28.0,41,15.1,7.0,1.5,1.9,0.6,0.3,0.4,0.487,0.4,0.733,-2.5,107.6,116.7,-9.2,0.57,0.548,0.176,0.196,0.047,0.106,9,82.0,2026-01-28T16:47:17.850812
201145,Jeff Green,HOU,38.0,32,12.4,5.4,1.8,0.6,0.2,0.1,0.3,0.504,0.367,0.808,-1.2,112.2,116.1,-3.9,0.649,0.624,0.144,0.068,0.065,0.085,18,64.0,2026-01-28T16:47:17.850812
203924,Jerami Grant,POR,31.0,47,32.4,14.4,3.5,2.1,0.9,1.0,1.4,0.373,0.365,0.849,-4.3,107.4,113.4,-6.1,0.523,0.467,0.192,0.099,0.05,0.07,3,94.0,2026-01-28T16:47:17.850812
1630526,Jeremiah Robinson-Earl,NOP,24.0,66,18.8,6.3,4.8,1.3,0.6,0.1,0.8,0.455,0.341,0.836,-5.0,107.2,119.0,-11.8,0.563,0.536,0.14,0.101,0.122,0.087,0,132.0,2026-01-28T16:47:17.850812
1631110,Jeremy Sochan,SAS,22.0,54,25.3,11.4,6.5,2.4,0.8,0.5,1.6,0.535,0.308,0.696,-1.6,111.9,114.5,-2.7,0.589,0.565,0.184,0.138,0.121,0.101,0,108.0,2026-01-28T16:47:17.850812
1630579,Jericho Sims,MIL,26.0,53,11.9,1.8,3.7,0.6,0.2,0.4,0.6,0.634,0.0,0.615,0.5,111.5,109.1,2.4,0.639,0.634,0.074,0.068,0.156,0.07,0,106.0,2026-01-28T16:47:17.850812
1642399,Jesse Edwards,MIN,25.0,2,2.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,72.7,150.0,-77.3,0.0,0.0,0.0,0.25,0.0,-0.043,48,4.0,2026-01-28T16:47:17.850812
1641724,Jett Howard,ORL,21.0,60,11.7,4.5,1.2,0.7,0.2,0.2,0.6,0.374,0.296,0.696,-1.4,103.0,108.7,-5.7,0.491,0.479,0.181,0.102,0.048,0.045,0,120.0,2026-01-28T16:47:17.850812
1628975,Jevon Carter,CHI,29.0,36,8.9,4.3,1.1,1.1,0.4,0.1,0.3,0.377,0.333,0.8,1.0,114.8,111.5,3.3,0.509,0.497,0.2,0.166,0.054,0.082,14,72.0,2026-01-28T16:47:17.850812
202710,Jimmy Butler III,GSW,35.0,55,31.7,17.5,5.4,5.4,1.4,0.3,1.3,0.504,0.308,0.842,4.5,115.9,109.6,6.3,0.626,0.531,0.203,0.26,0.085,0.145,0,110.0,2026-01-28T16:47:17.850812
1629111,Jock Landale,HOU,29.0,42,11.9,4.8,3.3,0.9,0.3,0.2,0.5,0.533,0.423,0.675,-0.6,110.5,112.6,-2.1,0.59,0.569,0.148,0.102,0.125,0.097,8,84.0,2026-01-28T16:47:17.850812
204060,Joe Ingles,MIN,37.0,19,6.0,0.8,0.6,1.2,0.1,0.0,0.5,0.261,0.2,0.0,0.1,108.9,113.1,-4.2,0.326,0.326,0.113,0.261,0.048,0.025,31,38.0,2026-01-28T16:47:17.850812
203954,Joel Embiid,PHI,31.0,19,30.2,23.8,8.2,4.5,0.7,0.9,3.3,0.444,0.299,0.882,-3.0,104.0,109.5,-5.5,0.58,0.481,0.342,0.286,0.134,0.169,31,38.0,2026-01-28T16:47:17.850812
1628381,John Collins,UTA,27.0,40,30.5,19.0,8.2,2.0,1.0,1.0,2.6,0.527,0.399,0.848,-0.4,112.4,113.3,-0.9,0.628,0.583,0.234,0.105,0.128,0.129,10,80.0,2026-01-28T16:47:17.850812
1629723,John Konchar,MEM,29.0,46,12.1,2.4,3.3,0.9,0.7,0.3,0.3,0.451,0.371,0.875,1.3,113.2,107.8,5.4,0.592,0.577,0.077,0.095,0.123,0.094,4,92.0,2026-01-28T16:47:17.850812
1631098,Johnny Davis,WAS,23.0,34,7.1,2.4,1.1,0.3,0.4,0.2,0.2,0.41,0.241,0.6,-0.8,104.7,107.2,-2.5,0.473,0.455,0.15,0.064,0.069,0.067,16,68.0,2026-01-28T16:47:17.850812
1642277,Johnny Furphy,IND,20.0,50,7.6,2.1,1.4,0.4,0.4,0.2,0.2,0.38,0.3,0.818,0.4,106.1,105.4,0.6,0.506,0.462,0.118,0.063,0.093,0.059,0,100.0,2026-01-28T16:47:17.850812
1630548,Johnny Juzang,UTA,24.0,64,19.8,8.9,2.9,1.1,0.6,0.1,0.6,0.429,0.376,0.849,-5.6,107.2,120.3,-13.1,0.573,0.554,0.174,0.08,0.07,0.071,0,128.0,2026-01-28T16:47:17.851345
202685,Jonas Valančiūnas,SAC,33.0,81,18.8,10.4,7.7,2.0,0.5,0.6,1.5,0.55,0.216,0.879,-3.8,109.2,118.8,-9.6,0.602,0.557,0.222,0.171,0.203,0.147,0,162.0,2026-01-28T16:47:17.851345
1628371,Jonathan Isaac,ORL,27.0,71,15.4,5.4,4.4,0.6,0.9,1.1,0.5,0.414,0.258,0.682,-0.5,105.9,106.6,-0.7,0.512,0.474,0.155,0.056,0.141,0.108,0,142.0,2026-01-28T16:47:17.851345
1630228,Jonathan Kuminga,GSW,22.0,47,24.3,15.3,4.6,2.2,0.8,0.4,1.5,0.454,0.305,0.668,0.2,110.0,108.9,1.0,0.535,0.495,0.271,0.151,0.088,0.11,3,94.0,2026-01-28T16:47:17.851345
1642367,Jonathan Mogbo,TOR,23.0,63,20.4,6.2,4.9,2.3,0.9,0.5,1.1,0.438,0.243,0.732,-3.8,103.7,111.9,-8.2,0.496,0.462,0.145,0.16,0.114,0.083,0,126.0,2026-01-28T16:47:17.851345
203903,Jordan Clarkson,UTA,33.0,37,26.0,16.2,3.2,3.7,0.8,0.2,2.3,0.408,0.362,0.797,-5.5,107.5,117.5,-10.0,0.54,0.493,0.269,0.238,0.058,0.102,13,74.0,2026-01-28T16:47:17.851345
1630692,Jordan Goodwin,LAL,26.0,29,18.7,5.6,3.9,1.4,1.0,0.4,0.9,0.438,0.382,0.818,-0.4,111.2,112.4,-1.2,0.541,0.528,0.134,0.108,0.101,0.08,21,58.0,2026-01-28T16:47:17.851345
1641722,Jordan Hawkins,NOP,23.0,56,23.6,10.8,2.8,1.2,0.5,0.4,1.0,0.372,0.331,0.816,-5.7,106.6,118.1,-11.4,0.504,0.471,0.204,0.076,0.056,0.066,0,112.0,2026-01-28T16:47:17.851345
1629162,Jordan McLaughlin,SAS,29.0,46,6.8,2.1,0.7,1.1,0.3,0.0,0.3,0.431,0.413,0.773,1.2,118.0,108.9,9.1,0.6,0.563,0.134,0.208,0.05,0.083,4,92.0,2026-01-28T16:47:17.851345
1641757,Jordan Miller,LAC,25.0,37,11.4,4.1,1.6,0.9,0.5,0.1,0.7,0.433,0.211,0.8,-1.7,103.8,109.8,-6.0,0.509,0.463,0.175,0.124,0.068,0.07,13,74.0,2026-01-28T16:47:17.851345
1629673,Jordan Poole,WAS,26.0,68,29.4,20.5,3.0,4.5,1.3,0.4,3.0,0.432,0.378,0.883,-8.2,104.8,117.9,-13.1,0.591,0.544,0.281,0.254,0.046,0.107,0,136.0,2026-01-28T16:47:17.851345
1641775,Jordan Walsh,BOS,21.0,52,7.8,1.6,1.3,0.4,0.2,0.2,0.3,0.361,0.273,0.583,0.5,111.8,108.0,3.8,0.464,0.452,0.11,0.064,0.085,0.045,0,104.0,2026-01-28T16:47:17.851345
1630631,Jose Alvarado,NOP,27.0,56,24.4,10.3,2.4,4.6,1.3,0.3,1.5,0.392,0.359,0.811,-4.1,108.4,117.1,-8.7,0.523,0.498,0.193,0.278,0.047,0.09,0,112.0,2026-01-28T16:47:17.851345
1630528,Josh Christopher,MIA,23.0,14,5.0,2.0,0.6,0.6,0.4,0.2,0.4,0.355,0.182,0.667,-0.4,105.7,108.2,-2.5,0.416,0.387,0.235,0.145,0.063,0.063,36,28.0,2026-01-28T16:47:17.851345
1630581,Josh Giddey,CHI,22.0,70,30.2,14.6,8.1,7.2,1.2,0.6,2.9,0.465,0.378,0.781,-1.0,113.1,114.4,-1.4,0.57,0.531,0.214,0.322,0.127,0.13,0,140.0,2026-01-28T16:47:17.851345
1630182,Josh Green,CHA,24.0,68,27.8,7.4,2.5,1.6,1.1,0.2,1.0,0.428,0.391,0.681,-5.4,105.3,114.2,-8.9,0.559,0.543,0.115,0.081,0.043,0.043,0,136.0,2026-01-28T16:47:17.851345
1628404,Josh Hart,NYK,30.0,77,37.6,13.6,9.6,5.9,1.5,0.4,2.1,0.525,0.333,0.776,2.6,117.9,114.3,3.6,0.611,0.579,0.151,0.206,0.13,0.119,0,154.0,2026-01-28T16:47:17.851345
1631169,Josh Minott,MIN,22.0,46,6.0,2.6,1.0,0.4,0.3,0.3,0.2,0.489,0.326,0.895,-0.3,104.0,107.0,-3.0,0.605,0.567,0.16,0.096,0.081,0.095,4,92.0,2026-01-28T16:47:17.851345
1629006,Josh Okogie,CHA,26.0,40,15.6,7.1,2.8,0.8,1.2,0.5,0.8,0.443,0.348,0.741,-0.3,108.8,109.3,-0.5,0.567,0.519,0.185,0.082,0.086,0.1,10,80.0,2026-01-28T16:47:17.851345
1626196,Josh Richardson,MIA,31.0,8,18.7,4.0,1.5,1.5,1.0,0.1,1.0,0.289,0.273,1.0,-3.9,104.1,114.7,-10.6,0.402,0.368,0.134,0.117,0.042,0.015,42,16.0,2026-01-28T16:47:17.851345
201950,Jrue Holiday,BOS,35.0,62,30.6,11.1,4.3,3.9,1.1,0.4,1.2,0.443,0.353,0.909,5.5,116.6,107.7,8.9,0.565,0.538,0.156,0.174,0.065,0.088,0,124.0,2026-01-28T16:47:17.851345
1630577,Julian Champagnie,SAS,24.0,82,23.6,9.9,3.9,1.4,0.7,0.4,0.9,0.415,0.371,0.904,-0.8,112.3,114.5,-2.1,0.577,0.549,0.164,0.078,0.077,0.079,0,164.0,2026-01-28T16:47:17.851345
1641763,Julian Phillips,CHI,21.0,79,14.2,4.6,2.1,0.5,0.5,0.3,0.3,0.446,0.327,0.789,0.4,112.9,111.1,1.8,0.571,0.533,0.126,0.045,0.07,0.055,0,158.0,2026-01-28T16:47:17.851345
1631124,Julian Strawther,DEN,23.0,65,21.3,9.0,2.2,1.3,0.6,0.2,0.9,0.432,0.349,0.822,-1.1,111.9,114.4,-2.5,0.559,0.529,0.173,0.082,0.049,0.057,0,130.0,2026-01-28T16:47:17.851345
203944,Julius Randle,MIN,30.0,69,32.3,18.7,7.1,4.7,0.7,0.2,2.8,0.485,0.344,0.806,2.4,115.0,111.6,3.4,0.593,0.542,0.246,0.228,0.108,0.124,0,138.0,2026-01-28T16:47:17.851345
1630551,Justin Champagnie,WAS,24.0,62,21.6,8.8,5.7,1.0,1.0,0.6,0.9,0.511,0.383,0.685,-4.6,107.1,116.8,-9.7,0.614,0.601,0.15,0.066,0.119,0.101,0,124.0,2026-01-28T16:47:17.851345
1642348,Justin Edwards,PHI,21.0,44,26.2,10.1,3.4,1.6,1.0,0.4,1.1,0.455,0.363,0.696,-6.4,111.6,123.2,-11.6,0.559,0.546,0.165,0.084,0.065,0.062,6,88.0,2026-01-28T16:47:17.851345
1631303,Justin Minaya,POR,26.0,19,5.3,0.9,0.5,0.4,0.3,0.1,0.3,0.381,0.2,0.0,-0.6,95.0,101.9,-6.9,0.411,0.429,0.107,0.108,0.051,0.02,31,38.0,2026-01-28T16:47:17.851345
203994,Jusuf Nurkić,CHA,30.0,51,20.8,8.9,7.8,2.3,0.8,0.7,1.9,0.477,0.305,0.664,-3.6,106.1,115.1,-9.0,0.555,0.523,0.202,0.167,0.181,0.116,0,102.0,2026-01-28T16:47:17.851345
1630231,KJ Martin,UTA,24.0,43,21.2,6.4,2.9,1.1,0.4,0.5,0.6,0.552,0.259,0.787,-3.3,109.3,117.4,-8.1,0.618,0.59,0.112,0.074,0.067,0.061,7,86.0,2026-01-28T16:47:17.851345
1642354,KJ Simpson,CHA,22.0,36,23.4,7.8,3.0,3.1,0.9,0.2,1.6,0.346,0.254,0.82,-7.7,101.0,116.4,-15.4,0.437,0.4,0.188,0.21,0.06,0.06,14,72.0,2026-01-28T16:47:17.851345
1630539,Kai Jones,DAL,24.0,40,11.7,5.0,3.1,0.6,0.4,0.6,0.5,0.798,0.2,0.719,-0.5,107.0,109.2,-2.3,0.804,0.803,0.128,0.08,0.133,0.131,10,80.0,2026-01-28T16:47:17.851345
1626157,Karl-Anthony Towns,NYK,29.0,72,35.0,24.4,12.8,3.1,1.0,0.7,2.7,0.526,0.42,0.829,5.3,119.4,112.7,6.8,0.63,0.584,0.265,0.13,0.187,0.161,0,144.0,2026-01-28T16:47:17.851345
1631255,Karlo Matković,NOP,24.0,42,18.8,7.7,5.0,1.1,0.5,1.0,1.0,0.574,0.318,0.773,-2.1,109.4,114.1,-4.7,0.639,0.619,0.155,0.083,0.129,0.096,8,84.0,2026-01-28T16:47:17.851345
