player_id,player_name,game_date,opponent,points,rebounds,assists,minutes,sync_timestamp,source
203999,Nikola Jokic,2025-02-27,MIL,32,14,10,38,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2025-02-24,IND,18,9,19,39,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2025-02-22,LAL,12,13,10,35,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2025-02-20,CHA,29,17,9,37,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2025-02-12,POR,26,15,10,36,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2025-02-10,POR,40,7,8,31,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2025-02-08,PHX,26,11,9,29,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2025-02-06,ORL,28,10,12,31,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2025-02-05,NOP,38,8,10,36,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2025-02-03,NOP,27,14,10,36,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2025-02-01,CHA,28,13,17,37,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2025-01-31,PHI,28,9,13,37,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2025-01-29,NYK,17,6,6,33,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2025-01-27,CHI,33,12,14,40,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2025-01-25,MIN,20,3,11,32,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2025-01-23,SAC,35,22,17,37,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2025-01-21,PHI,27,13,10,30,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2025-01-19,ORL,20,14,10,30,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2025-01-17,MIA,24,12,10,31,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2025-01-14,DAL,10,14,10,29,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2025-01-12,DAL,19,18,9,39,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2025-01-10,BKN,35,12,15,38,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2025-01-04,SAS,46,9,10,43,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2025-01-03,SAS,41,18,9,37,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2025-01-01,ATL,23,17,15,30,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2024-12-30,UTA,36,22,11,38,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2024-12-28,DET,37,9,8,37,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2024-12-27,CLE,27,14,13,36,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2024-12-25,PHX,25,15,2,38,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2024-12-23,PHX,32,2,7,30,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2024-12-22,NOP,27,13,10,43,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2024-12-19,POR,34,6,8,37,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2024-12-16,SAC,20,14,13,38,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2024-12-13,LAC,16,7,2,30,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2024-12-08,ATL,48,14,8,35,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2024-12-07,WAS,56,16,8,39,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2024-12-05,CLE,27,20,11,39,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2024-12-03,GSW,38,10,6,40,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2024-12-01,LAC,28,14,11,39,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2024-11-27,UTA,30,10,7,34,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2024-11-25,NYK,22,7,7,32,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2024-11-23,LAL,34,13,8,37,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2024-11-22,DAL,33,17,10,39,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2024-11-10,DAL,37,18,15,38,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2024-11-08,MIA,30,11,14,40,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2024-11-06,OKC,23,20,16,39,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2024-11-04,TOR,28,14,13,38,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2024-11-02,UTA,27,16,9,30,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2024-11-01,MIN,26,9,13,40,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2024-10-29,BKN,29,18,16,41,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2024-10-28,TOR,40,10,4,44,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2024-10-26,LAC,41,9,4,37,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2024-10-24,OKC,16,12,13,35,2026-01-28T19:08:03.425121,nba_api_incremental
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
